name,mnth,cnt
WebApi/Init/CLOUDMO,2021-03,3
WebApi/UnLock/CMO,2021-03,1
Client/Unlock/CMO,2021-03,1
Client/RefreshVersionCommentsCMO,2021-03,2
Client/Refresh/CMO,2021-03,2
WebApi/AutoLock/CMO,2021-03,2
Client/GetOpportunityDataCMO,2021-03,1
WebApi/Refresh/PKIIS,2021-03,3
Client/RefreshVersionCommentsPKIIS,2021-03,2
Client/GetOpportunityDataPKIIS,2021-03,2
Client/Refresh/PKIIS,2021-03,2
Client/InitStateSetupPKIIS,2021-03,3
Client/SetVersionMessagePKIIS,2021-03,4
Client/Init/PKIIS,2021-03,2
WebApi/Init/PKIIS,2021-03,3
WebApi/AutoLock/PKIIS,2021-03,3
Client/RequestForEdit/WPM1.2,2021-03,3
WebApi/RequestToEdit/WPM1.2,2021-03,4
Client/DownloadTemplateAMO2104,2021-07,3
Client/WriteOpportunityDetailsASAP,2021-07,2
WebApi/RequestToEdit/AMO2104,2021-07,1
Client/RequestForEdit/AMO2104,2021-07,1
WebApi/UnLock/SECOFFERS_IPS,2021-07,1
WebApi/Lock/CLOUDMO6.2,2021-07,1
Client/Unlock/CLOUDMO6.2,2021-07,1
WebApi/UnLock/CLOUDMO6.2,2021-07,1
WebApi/Lock/MWSC-LED,2021-07,1
WebApi/Estimate/SECOFFERS_DIAD,2021-07,17
WebApi/Estimate/SECOFFERS_IdASCI,2021-07,7
Client/UnPublishFromCompassOneMWSCE,2021-07,2
WebApi/UnLock/SECOFFERS_SPRINT0,2021-07,2
WebApi/UnLock/SECOFFERS_ZTS,2021-07,1
Client/ForceReleaseCheckOutCLOUDMO6.2,2021-07,2
Client/Lock/CLOUDMO6.2,2021-07,1
Client/Unlock/MWSC-LED,2021-07,1
Client/Lock/MWSC-LED,2021-07,1
WebApi/UnLock/MWSC-LED,2021-07,2
WebApi/Refresh/WPM,2021-04,1
WebApi/Init/WPM,2021-04,1
Client/InitStateSetupWPM,2021-04,1
Client/SetVersionMessageWPM,2021-04,1
Client/Init/WPM,2021-04,1
WebApi/Refresh/ASQL,2021-04,6
Client/RefreshVersionCommentsASQL,2021-04,5
Client/GetOpportunityDataASQL,2021-04,4
Client/Refresh/ASQL,2021-04,5
Client/Save/ASQL,2021-04,1
Client/Estimate/ASQL,2021-04,1
WebApi/Save/ASQL,2021-04,1
WebApi/Estimate/ASQL,2021-04,1
Client/UnPublishFromCompassOneAMO,2021-03,6
WebApi/UnLock/ADH2.0,2021-03,7
Client/Unlock/ADH2.0,2021-03,3
Client/CreateVersionCAD,2021-03,3
Client/CreateNewVersion/CAD,2021-03,4
WebApi/Save/CCoE,2021-03,20
Client/WriteOpportunityDetailsECAS,2021-03,1
WebApi/Estimate/PKIIS,2021-03,1
Client/Save/PKIIS,2021-03,1
WebApi/Save/PKIIS,2021-03,1
Client/Estimate/PKIIS,2021-03,1
Client/PublishToCompassOnePKIIS,2021-03,1
Client/Save/CCoE,2021-03,23
WebApi/Estimate/CCoE,2021-03,20
Client/Estimate/CCoE,2021-03,19
Client/PublishToCompassOneCCoE,2021-03,18
Client/CreateVersionASF,2021-03,1
Client/SavingECAS,2021-03,1
Client/CreateNewVersion/ASF,2021-03,1
Client/CreateVersionECAS,2021-03,1
Client/CreateNewVersion/ECAS,2021-03,1
Client/PublishToCompassOneASQL,2021-03,1
Client/CreateVersionASQL,2021-03,1
Client/Estimate/ASQL,2021-03,1
Client/SetVersionMessageASQL,2021-03,5
WebApi/Refresh/ASQL,2021-03,5
WebApi/Estimate/ASQL,2021-03,1
Client/CreateNewVersion/ASQL,2021-03,1
Client/Refresh/ASQL,2021-03,3
Client/RefreshVersionCommentsASQL,2021-03,3
Client/GetOpportunityDataWPM1.1,2021-03,5
Client/GetOpportunityDataASQL,2021-03,1
WebApi/AutoLock/ASQL,2021-03,2
WebApi/Save/ASQL,2021-03,1
Client/InitStateSetupASQL,2021-03,4
Client/Init/ASQL,2021-03,2
WebApi/Init/ASQL,2021-03,2
Client/Save/ASQL,2021-03,1
Client/SavingAMO2012,2021-03,10
Client/CreateVersionASAP,2021-03,1
Client/PublishToCompassOneASAP,2021-03,1
Client/CreateNewVersion/ASAP,2021-03,1
Client/Unlock/ASF,2021-03,3
WebApi/UnLock/ASF,2021-03,3
WebApi/RequestToEdit/AADIS,2021-03,1
WebApi/UnLock/ECAS,2021-03,3
Client/InitStateSetupAFO365,2021-03,2
WebApi/Init/AFO365,2021-03,1
Client/WriteOpportunityDetailsAFO365,2021-03,1
Client/Init/AFO365,2021-03,1
Client/DownloadTemplateAMO,2021-03,1
Client/WriteOpportunityDetailsMADMW1.1,2021-03,1
WebApi/UnLock/ASAP,2020-12,2
Client/Unlock/ASAP,2020-12,2
Client/InitStateSetupASAP,2020-12,12
Client/Estimate/ASAP,2020-12,5
Client/SetVersionMessageASAP,2020-12,14
Client/Save/ASAP,2020-12,5
Client/PublishToCompassOneASAP,2020-12,1
WebApi/Refresh/ASAP,2020-12,5
WebApi/Lock/ASAP,2020-12,1
WebApi/Save/ASAP,2020-12,5
WebApi/Estimate/ASAP,2020-12,5
Client/Lock/ASAP,2020-12,1
Client/RefreshVersionCommentsASAP,2020-12,3
Client/Refresh/ASAP,2020-12,3
Client/Init/ASAP,2020-12,4
WebApi/AutoLock/ASAP,2020-12,3
Client/ClearLogsCONSMPTN,2020-12,1
WebApi/Init/AFO365,2020-12,1
WebApi/Refresh/AFO365,2020-12,1
WebApi/AutoLock/AFO365,2020-12,1
Client/Refresh/AFO365,2020-12,1
Client/InitStateSetupAFO365,2020-12,2
Client/RefreshVersionCommentsAFO365,2020-12,1
Client/SetVersionMessageAFO365,2020-12,2
Client/Init/AFO365,2020-12,1
WebApi/RequestToEdit/WPM,2020-12,1
Client/PublishToCompassOneECAS,2020-12,5
Client/CreateVersionCAD,2020-12,5
Client/CreateNewVersion/CAD,2020-12,7
WebApi/Save/ASQL,2020-12,5
Client/GetOpportunityDataASAP,2020-12,2
Client/Save/ASQL,2020-12,5
Client/Estimate/ASQL,2020-12,4
Client/Unlock/ASQL,2020-12,5
WebApi/Estimate/ASQL,2020-12,5
WebApi/UnLock/ASQL,2020-12,6
Client/SavingCLOUDMO6.2,2020-11,12
Client/ClearLogsCONSMPTN,2020-11,1
Client/WriteOpportunityDetailsWPM,2021-01,1
Client/SavingMWSC-LED,2021-09,8
WebApi/AutoLock/AzCF,2021-09,1
WebApi/UnLock/SECOFFERS_AWWVD,2021-09,1
Client/WriteOpportunityDetailsAWC2003,2021-09,1
Client/PublishToCompassOneAWC2003,2021-04,8
Client/WriteOpportunityDetailsAWC2003,2021-04,1
Client/SavingAWC2003,2021-04,2
Client/Unlock/ASQL,2021-04,1
Client/GetLatestOpportunityMetaDataEventWPM1.2,2021-04,1
Client/WriteOpportunityDetailsASQL,2020-12,2
Client/SavingASQL,2020-12,4
Client/CreateNewVersion/MADMW1.1,2020-12,2
Client/MarkForReviewMADMW1.1,2020-12,1
Client/CreateVersionMADMW1.1,2020-12,1
Client/PublishToCompassOneADH,2020-12,6
Client/WriteOpportunityDetailsMADMW1.1,2020-12,3
Client/Lock/MADMW1.1,2020-12,2
WebApi/Lock/MADMW1.1,2020-12,3
Client/CreateVersionASF,2020-12,1
Client/SavingAMO2012,2020-12,2
Client/ForceReleaseCheckOutAMO,2020-12,3
WebApi/Estimate/DSECDD,2021-09,3
WebApi/Estimate/DSEDAI,2021-09,9
Client/CreateVersionD365,2021-09,3
Client/CreateNewVersion/D365,2021-09,3
Client/GetLatestOpportunityMetaDataEventCONSMPTN,2021-09,1
Client/UnPublishFromCompassOneMWSC-LED,2021-09,2
Client/UnPublishFromCompassOneAWC2003,2021-09,1
WebApi/Lock/AWC2003,2021-09,1
Client/Lock/AWC2003,2021-09,1
Client/WriteOpportunityDetailsMWSCE,2021-09,2
WebApi/Estimate/SECOFFERS_AWWVD,2021-10,8
WebApi/Lock/SECOFFERS_AWWVD,2021-10,2
WebApi/Init/SECOFFERS_AWWVD,2021-10,3
WebApi/Refresh/ADH2.0,2021-10,15
Client/RefreshVersionCommentsADH2.0,2021-10,9
Client/GetOpportunityDataADH2.0,2021-10,6
Client/Refresh/ADH2.0,2021-10,9
Client/Init/ADH2.0,2021-10,15
Client/SetVersionMessageADH2.0,2021-10,27
Client/InitStateSetupADH2.0,2021-10,32
WebApi/AutoLock/ADH2.0,2021-10,8
WebApi/Init/ADH2.0,2021-10,15
Client/Save/ADH2.0,2021-10,8
Client/Estimate/ADH2.0,2021-10,6
WebApi/Lock/ADH2.0,2021-10,1
Client/Lock/ADH2.0,2021-10,1
Client/Unlock/ADH2.0,2021-10,5
Client/PublishToCompassOneADH2.0,2021-10,6
WebApi/Estimate/ADH2.0,2021-10,7
WebApi/Save/ADH2.0,2021-10,7
WebApi/UnLock/ADH2.0,2021-10,9
WebApi/AutoLock/MWSCE,2021-10,15
Client/UpgradeVersionCONSMPTN,2021-10,4
Client/PublishToCompassOneMWSCE,2021-10,8
Client/Lock/MWSCE,2021-10,2
WebApi/UnLock/MWSCE,2021-10,9
WebApi/Lock/MWSCE,2021-10,2
Client/Unlock/MWSCE,2021-10,4
WebApi/Init/MIMIS,2021-10,3
Client/WriteOpportunityDetailsMIMIS,2021-10,2
Client/InitStateSetupMIMIS,2021-10,3
Client/SetVersionMessageMIMIS,2021-10,3
Client/Init/MIMIS,2021-10,3
WebApi/Init/SECOFFERS_IdASPA,2021-10,13
WebApi/Lock/SECOFFERS_IdASPA,2021-10,4
WebApi/UnLock/SECOFFERS_IdASPA,2021-10,3
Client/UpgradeVersionCAD,2021-10,18
Client/RequestForEdit/D365,2021-10,14
WebApi/RequestToEdit/D365,2021-10,14
WebApi/Estimate/SMCD365,2021-10,11
WebApi/Estimate/SECOFFERS_ZTS,2021-10,30
Client/InitStateSetupWPM1.2,2021-10,11
Client/Init/WPM1.2,2021-10,5
WebApi/Lock/SECOFFERS_ZTS,2021-10,12
WebApi/Init/WPM1.2,2021-10,6
WebApi/Refresh/WPM1.2,2021-10,6
Client/Refresh/WPM1.2,2021-10,5
WebApi/Refresh/MIMIS,2021-10,1
WebApi/AutoLock/MIMIS,2021-10,1
Client/RefreshVersionCommentsMIMIS,2021-10,1
Client/Refresh/MIMIS,2021-10,1
Client/GetOpportunityDataMIMIS,2021-10,1
WebApi/Estimate/SECOFFERS_DIAD,2021-10,31
WebApi/Estimate/WPM1.2,2021-10,2
WebApi/Save/WPM1.2,2021-10,2
WebApi/UnLock/WPM1.2,2021-10,3
Client/SetVersionMessageWPM1.2,2021-10,8
WebApi/AutoLock/WPM1.2,2021-10,1
Client/RefreshVersionCommentsWPM1.2,2021-10,4
Client/ForceReleaseCheckOutWPM1.2,2021-10,2
WebApi/Lock/WPM1.2,2021-10,1
Client/Lock/WPM1.2,2021-10,1
Client/Save/WPM1.2,2021-10,2
Client/Estimate/WPM1.2,2021-10,2
Client/Unlock/WPM1.2,2021-10,1
Client/InitStateSetupAzCF,2021-08,2
Client/Init/AzCF,2021-08,1
WebApi/Refresh/AzCF,2021-08,1
WebApi/Init/AzCF,2021-08,1
Client/Refresh/AzCF,2021-08,1
Client/RefreshVersionCommentsAzCF,2021-08,1
WebApi/Refresh/WPM1.2,2021-09,1
Client/Unlock/MIMIS,2021-09,1
WebApi/UnLock/MIMIS,2021-09,2
WebApi/Refresh/AADIS,2021-09,1
WebApi/Init/AADIS,2021-09,1
Client/RefreshVersionCommentsAADIS,2021-09,1
Client/GetOpportunityDataAADIS,2021-09,1
Client/Refresh/AADIS,2021-09,1
Client/InitStateSetupAADIS,2021-09,1
Client/SetVersionMessageAADIS,2021-09,1
Client/Init/AADIS,2021-09,1
Client/Refresh/WPM1.2,2021-09,1
Client/RefreshVersionCommentsWPM1.2,2021-09,1
Client/WriteOpportunityDetailsMADMW1.3,2021-10,2
Client/DownloadTemplateD365,2021-10,14
WebApi/UnLock/SECOFFERS_ZTS,2021-10,6
Client/WriteOpportunityDetailsADH2.0,2021-10,2
Client/DownloadTemplateADH2.0,2021-10,1
WebApi/Lock/SECOFFERS_DIAD,2021-10,9
WebApi/UnLock/SECOFFERS_DIAD,2021-10,7
WebApi/UnLock/SECOFFERS_MLOPS,2021-10,1
Client/UpgradeVersionD365,2021-10,5
Client/Lock/AzCF2009,2021-10,8
WebApi/Lock/AzCF2009,2021-10,8
Client/GetLatestOpportunityMetaDataEventCONSMPTN,2021-11,1
Client/Unlock/ADH2.0,2021-05,5
Client/SavingMADMW1.3,2021-07,2
WebApi/Init/ASQL,2021-07,1
WebApi/AutoLock/ASQL,2021-07,1
Client/RefreshVersionCommentsASQL,2021-07,1
Client/Init/ASQL,2021-07,1
Client/GetOpportunityDataASQL,2021-07,1
Client/SetVersionMessageASQL,2021-07,1
Client/InitStateSetupASQL,2021-07,1
Client/Refresh/ASQL,2021-07,1
WebApi/UnLock/ASQL,2021-07,1
WebApi/Refresh/ASQL,2021-07,1
Client/CreateVersionD365,2021-10,6
Client/MarkForReviewCONSMPTN,2021-10,1
WebApi/UnLock/SECOFFERS_ASMv3.0,2021-10,4
WebApi/Estimate/SECOFFERS_IdASPA,2021-10,9
Client/UnPublishFromCompassOneADH2.0,2021-10,1
Client/DownloadTemplateAzCF2009,2021-07,1
WebApi/AutoLock/MADMW1.2,2021-07,1
Client/InitStateSetupADH,2021-07,2
Client/Init/ADH,2021-07,2
Client/GetLatestOpportunityMetaDataEventCONSMPTN,2021-02,1
Client/SavingAMO,2021-02,4
Client/DownloadTemplateAzCF2009,2021-02,1
Client/Unlock/AWC2003,2021-02,1
WebApi/UnLock/AWC2003,2021-02,1
Client/SavingAWC2003,2021-02,2
Client/UnPublishFromCompassOneCTS-DEM1.0,2021-10,5
Client/Unlock/CTS-DEM1.0,2021-10,7
WebApi/UnLock/CTS-DEM1.0,2021-10,11
WebApi/UnLock/SECOFFERS_SOTPS,2021-10,14
Client/PublishToCompassOneCTS-DEM1.0,2021-10,12
Client/DownloadTemplateCTS-DEM1.0,2021-10,2
WebApi/UnLock/PKIIS,2021-09,1
WebApi/Lock/PKIIS,2021-09,1
Client/Unlock/PKIIS,2021-09,1
Client/Lock/PKIIS,2021-09,1
WebApi/UnLock/SECOFFERS_ZTS,2021-09,2
Client/WriteOpportunityDetailsAzCF,2021-02,2
WebApi/AutoLock/AzCF,2021-02,1
Client/RequestForEdit/CCoE,2021-02,1
WebApi/RequestToEdit/CCoE,2021-02,1
WebApi/AutoLock/ADH,2021-02,1
Client/Init/PAW,2021-02,2
Client/WriteOpportunityDetailsPAW,2021-02,1
Client/SetVersionMessagePAW,2021-02,9
Client/InitStateSetupPAW,2021-02,7
WebApi/Refresh/PAW,2021-02,2
Client/RefreshVersionCommentsPAW,2021-02,2
Client/Refresh/PAW,2021-02,2
Client/Save/PAW,2021-02,3
Client/Estimate/PAW,2021-02,3
Client/GetOpportunityDataPAW,2021-02,1
WebApi/Init/PAW,2021-02,2
Client/PublishToCompassOnePAW,2021-02,4
WebApi/AutoLock/PAW,2021-02,2
WebApi/Save/PAW,2021-02,3
WebApi/Estimate/PAW,2021-02,3
WebApi/UnLock/PAW,2021-02,2
Client/Unlock/PAW,2021-02,1
Client/SavingAADIS,2021-02,2
Client/ForceReleaseCheckOutWPM1.2,2021-02,1
WebApi/Estimate/SECOFFERS_ASMv3.0,2021-09,6
WebApi/Lock/SECOFFERS_ASMv3.0,2021-09,2
WebApi/Init/SECOFFERS_ASMv3.0,2021-09,2
Client/CreateVersionWPM1.3,2021-09,1
Client/CreateNewVersion/WPM1.3,2021-09,1
Client/CreateVersionAMO2104,2021-09,1
Client/CreateNewVersion/AMO2104,2021-09,1
WebApi/UnLock/SECOFFERS_DIAD,2021-09,1
Client/UnPublishFromCompassOneMIMIS,2021-01,5
Client/CreateVersionWPM,2020-12,1
Client/UnPublishFromCompassOneWPM,2020-12,5
Client/CreateNewVersion/WPM,2020-12,1
Client/CreateVersionWPM1.1,2020-12,1
Client/CreateNewVersion/WPM1.1,2020-12,1
Client/Lock/CLOUDMO6.2,2020-12,6
WebApi/Lock/CLOUDMO6.2,2020-12,6
Client/WriteOpportunityDetailsAMO,2020-12,4
Client/DownloadTemplateASF,2020-12,1
WebApi/Lock/ECAS,2020-12,2
Client/Lock/ECAS,2020-12,2
WebApi/AutoLock/AzCF,2020-12,1
Client/SavingPAW,2020-12,2
WebApi/Save/PKIIS,2020-12,1
Client/Estimate/PKIIS,2020-12,1
Client/Save/PKIIS,2020-12,1
WebApi/Estimate/PKIIS,2020-12,1
Client/CreateNewVersion/AMO,2020-12,2
Client/CreateVersionAMO,2020-12,3
WebApi/Lock/AWC2003,2020-12,1
Client/Unlock/AWC2003,2020-12,1
WebApi/UnLock/AWC2003,2020-12,1
Client/Lock/AWC2003,2020-12,1
Client/SavingWPM,2020-12,6
WebApi/Estimate/DSEDAI,2020-12,1
WebApi/Init/CMO,2020-12,1
WebApi/AutoLock/CMO,2020-12,1
WebApi/Init/AMO,2021-06,5
Client/RefreshVersionCommentsAMO,2021-06,2
Client/InitStateSetupAMO,2021-06,6
Client/SetVersionMessageAMO,2021-06,6
Client/Refresh/AMO,2021-06,2
Client/Init/AMO,2021-06,4
WebApi/Refresh/AMO,2021-06,2
Client/Save/ADH2.0,2021-06,7
Client/PublishToCompassOneADH2.0,2021-06,4
WebApi/Refresh/ADH2.0,2021-06,10
Client/SetVersionMessageADH2.0,2021-06,15
Client/InitStateSetupADH2.0,2021-06,12
Client/Estimate/ADH2.0,2021-06,4
WebApi/Estimate/ADH2.0,2021-06,4
WebApi/Save/ADH2.0,2021-06,4
Client/RefreshVersionCommentsADH2.0,2021-06,6
Client/GetOpportunityDataADH2.0,2021-06,5
Client/Refresh/ADH2.0,2021-06,6
Client/Init/ADH2.0,2021-06,6
WebApi/Init/ADH2.0,2021-06,6
WebApi/Estimate/SECOFFERS_DIAD,2021-03,9
WebApi/Estimate/SECOFFERS_ZTS,2021-03,12
UserFeedback,2021-03,5
Client/MarkForReviewCAD,2021-03,1
WebApi/Estimate/SECOFFERS_IdASCI,2021-03,2
WebApi/Estimate/DSECDD,2021-03,1
WebApi/Estimate/SECOFFERS_IPS,2021-03,2
WebApi/UnLock/ECAS,2021-10,3
Client/Unlock/ECAS,2021-10,3
Client/SavingMADMW1.3,2021-10,12
WebApi/UnLock/PKIIS,2021-10,1
WebApi/Lock/SECOFFERS_InsIoT,2021-10,3
WebApi/Estimate/SECOFFERS_InsIoT,2021-10,16
WebApi/RequestToEdit/WPM1.3,2021-10,2
Client/RequestForEdit/WPM1.3,2021-10,2
Client/WriteOpportunityDetailsPKIIS,2021-10,1
Client/ForceReleaseCheckOutWPM1.3,2021-10,1
Client/PublishToCompassOnePKIIS,2021-10,2
Client/Unlock/MWSC-LED,2021-10,12
WebApi/Init/CLOUDMO6.2,2021-10,3
Client/InitStateSetupCLOUDMO6.2,2021-10,5
Client/Init/CLOUDMO6.2,2021-10,3
WebApi/Refresh/CLOUDMO6.2,2021-10,2
Client/RefreshVersionCommentsCLOUDMO6.2,2021-10,2
Client/Refresh/CLOUDMO6.2,2021-10,2
Client/UnPublishFromCompassOneAzCF2009,2021-10,8
WebApi/AutoLock/AMO,2021-06,2
WebApi/UnLock/MIMIS,2021-06,3
Client/Unlock/MIMIS,2021-06,2
Client/DownloadTemplateAzCF2009,2021-06,1
Client/InitStateSetupWPM1.1,2021-05,7
Client/Init/WPM1.1,2021-05,6
WebApi/Init/WPM1.1,2021-05,6
Client/RefreshVersionCommentsWPM1.1,2021-05,4
Client/Refresh/WPM1.1,2021-05,4
WebApi/Refresh/WPM1.1,2021-05,4
Client/CreateNewVersion/D365,2021-05,2
WebApi/UnLock/SECOFFERS_IPS,2021-05,1
WebApi/Init/SECOFFERS_IPS,2021-05,4
WebApi/UnLock/SECOFFERS_ZTS,2021-05,11
Client/SavingPKIIS,2021-05,4
Client/DownloadTemplateAzCF2009,2021-09,1
Client/RequestForEdit/AzCF2009,2021-09,1
WebApi/RequestToEdit/AzCF2009,2021-09,1
WebApi/Init/WPM,2021-06,3
Client/GetOpportunityDataWPM,2021-06,1
Client/Refresh/WPM,2021-06,2
Client/InitStateSetupWPM,2021-06,3
Client/SetVersionMessageWPM,2021-06,3
Client/Init/WPM,2021-06,2
WebApi/Refresh/WPM,2021-06,2
Client/DownloadTemplateMWSCE,2021-06,2
Client/WriteOpportunityDetailsMIMIS,2021-06,1
WebApi/UnLock/SECOFFERS_MSMMW,2021-06,1
Client/RefreshVersionCommentsWPM,2021-06,2
UserFeedback,2021-06,1
Client/CreateNewVersion/CAD,2021-06,1
Client/CreateVersionCAD,2021-06,1
WebApi/CreateVersion/Microsoft.OneEstimator.Services.Entities.AppInsightData,2021-06,6
WebApi/Estimate/DSEDAI,2021-06,1
Client/UpgradeVersionCAD,2020-11,4
Client/DownloadTemplateCAD,2020-11,4
WebApi/Init/ASAP,2020-11,2
WebApi/Refresh/ASAP,2020-11,3
Client/Init/ASAP,2020-11,2
Client/InitStateSetupASAP,2020-11,3
WebApi/Estimate/AADIS,2020-11,3
WebApi/Save/AADIS,2020-11,3
WebApi/UnLock/AADIS,2020-11,2
Client/InitStateSetupAADIS,2020-11,15
Client/Unlock/AADIS,2020-11,2
Client/SetVersionMessageAADIS,2020-11,16
Client/Save/AADIS,2020-11,3
Client/Estimate/AADIS,2020-11,3
WebApi/Init/AADIS,2020-11,8
WebApi/Refresh/AADIS,2020-11,6
Client/Init/AADIS,2020-11,7
Client/Refresh/AADIS,2020-11,5
Client/GetOpportunityDataAADIS,2020-11,3
Client/RefreshVersionCommentsAADIS,2020-11,5
Client/WriteOpportunityDetailsAADIS,2020-11,4
WebApi/AutoLock/AADIS,2020-11,2
AddAcrWorkstream,2020-11,4
Client/PublishToCompassOneASAP,2020-11,2
Client/SetVersionMessageASAP,2020-11,3
Client/Save/ASAP,2020-11,1
Client/Estimate/ASAP,2020-11,1
WebApi/Estimate/ASAP,2020-11,1
WebApi/Save/ASAP,2020-11,1
WebApi/UnLock/ASAP,2020-11,1
WebApi/Lock/AMO,2020-11,2
Client/Lock/AMO,2020-11,2
Client/Lock/WPM,2020-11,1
WebApi/Lock/WPM,2020-11,1
Client/RequestForEdit/WPM,2020-11,1
WebApi/RequestToEdit/WPM,2020-11,1
WebApi/RequestToEdit/AMO,2020-11,1
Client/RequestForEdit/AMO,2020-11,1
Client/ForceReleaseCheckOutAMO,2020-11,1
Client/RefreshVersionCommentsASAP,2020-11,1
Client/GetOpportunityDataASAP,2020-11,1
Client/Refresh/ASAP,2020-11,1
WebApi/AutoLock/ASAP,2020-11,1
Client/Unlock/PKIIS,2021-07,1
WebApi/UnLock/PKIIS,2021-07,1
UserFeedback,2021-07,2
WebApi/UnLock/AMO2012,2021-07,2
WebApi/Lock/AMO2012,2021-07,1
Client/Unlock/AMO2012,2021-07,1
Client/Lock/AMO2012,2021-07,1
WebApi/AutoLock/AMO2012,2021-07,1
Client/WriteOpportunityDetailsPKIIS,2021-07,1
WebApi/UnLock/SECOFFERS_DIAD,2021-07,5
Client/Refresh/WPM,2021-07,1
Client/SetVersionMessageWPM,2021-07,2
Client/InitStateSetupWPM,2021-07,2
Client/RefreshVersionCommentsWPM,2021-07,1
Client/Init/WPM,2021-07,1
WebApi/Refresh/WPM,2021-07,1
WebApi/AutoLock/WPM,2021-07,1
WebApi/Init/WPM,2021-07,1
Client/InitStateSetupWPM1.1,2021-08,8
Client/Init/WPM1.1,2021-08,5
WebApi/Refresh/WPM1.1,2021-08,5
WebApi/Init/WPM1.1,2021-08,6
Client/Refresh/WPM1.1,2021-08,5
Client/RefreshVersionCommentsWPM1.1,2021-08,5
Client/GetOpportunityDataWPM1.1,2021-08,2
WebApi/Init/CMO,2021-08,1
Client/InitStateSetupCMO,2021-08,1
Client/SetVersionMessageCMO,2021-08,1
Client/Init/CMO,2021-08,1
Client/Refresh/CMO,2021-08,1
Client/GetOpportunityDataCMO,2021-08,1
Client/RefreshVersionCommentsCMO,2021-08,1
WebApi/Refresh/CMO,2021-08,1
WebApi/AutoLock/WPM1.1,2021-08,1
Client/Lock/MADMW1.3,2021-08,1
WebApi/Lock/MADMW1.3,2021-08,1
Client/WriteOpportunityDetailsCLOUDMO6.2,2021-10,1
Client/DownloadTemplateMADMW1.3,2021-10,2
WebApi/Lock/CLOUDMO6.2,2021-09,1
Client/RequestForEdit/CLOUDMO6.2,2021-09,1
Client/WriteOpportunityDetailsCLOUDMO6.2,2021-09,2
WebApi/RequestToEdit/CLOUDMO6.2,2021-09,1
Client/ForceReleaseCheckOutCLOUDMO6.2,2021-09,1
Client/SetVersionMessageCLOUDMO6.2,2021-09,1
Client/Lock/CLOUDMO6.2,2021-09,1
Client/SavingCLOUDMO6.2,2021-09,2
Client/SavingMWSC-LED,2021-10,12
WebApi/Init/CCoE,2021-10,1
Client/InitStateSetupCCoE,2021-10,1
Client/SetVersionMessageCCoE,2021-10,1
Client/Init/CCoE,2021-10,1
WebApi/Refresh/CCoE,2021-10,1
Client/CreateVersionMADMW1.2,2021-08,1
Client/ForceReleaseCheckOutCONSMPTN,2020-11,2
WebApi/RequestToEdit/CONSMPTN,2020-11,2
Client/RequestForEdit/CONSMPTN,2020-11,2
Client/Lock/ECAS,2020-11,1
WebApi/Lock/ECAS,2020-11,1
Client/WriteOpportunityDetailsECAS,2020-11,2
Client/Unlock/ECAS,2020-11,1
Client/RefreshVersionCommentsASF,2020-11,1
Client/GetOpportunityDataASF,2020-11,1
Client/SetVersionMessageASF,2020-11,3
Client/Init/ASF,2020-11,1
Client/InitStateSetupASF,2020-11,2
Client/Refresh/ASF,2020-11,1
WebApi/Init/ASF,2020-11,1
Client/Save/ASF,2020-11,1
Client/Estimate/ASF,2020-11,1
WebApi/Refresh/ASF,2020-11,1
WebApi/AutoLock/ASF,2020-11,1
WebApi/Save/ASF,2020-11,1
WebApi/Estimate/ASF,2020-11,1
Client/PublishToCompassOneMADMW,2020-11,2
Client/RefreshVersionCommentsPAW,2020-11,1
Client/GetOpportunityDataPAW,2020-11,1
Client/Refresh/PAW,2020-11,1
Client/InitStateSetupPAW,2020-11,1
Client/SetVersionMessagePAW,2020-11,1
Client/Init/PAW,2020-11,1
WebApi/Init/PAW,2020-11,1
WebApi/AutoLock/PAW,2020-11,1
WebApi/Refresh/PAW,2020-11,1
Client/DownloadTemplateAzCF,2020-11,1
Client/WriteOpportunityDetailsCCoE,2020-11,1
Client/SavingMADMW,2020-11,2
WebApi/Lock/ASF,2021-05,1
Client/Lock/ASF,2021-05,1
Client/DownloadTemplateCLOUDMO6.2,2021-05,2
Client/InitStateSetupWPM,2021-05,1
Client/SetVersionMessageWPM,2021-05,1
Client/Init/WPM,2021-05,1
WebApi/Init/WPM,2021-05,1
WebApi/Refresh/WPM,2021-05,1
Client/Refresh/WPM,2021-05,1
Client/RefreshVersionCommentsWPM,2021-05,1
Client/GetOpportunityDataWPM,2021-05,1
Client/SetVersionMessageWPM1.1,2021-05,5
Client/GetOpportunityDataWPM1.1,2021-05,3
Client/WriteOpportunityDetailsADH2.0,2021-05,3
Client/Lock/ADH2.0,2021-05,1
WebApi/Lock/ADH2.0,2021-05,1
Client/DownloadTemplateAMO2104,2021-05,4
Client/UnPublishFromCompassOneAMO,2021-05,1
Client/SetVersionMessageAMO,2021-05,6
Client/Lock/AMO,2021-05,1
WebApi/Lock/AMO,2021-05,1
Client/DownloadTemplateAzCF2009,2021-05,2
Client/SavingECAS,2021-05,2
WebApi/UnLock/ECAS,2021-05,1
Client/Unlock/ECAS,2021-05,1
Client/PublishToCompassOneASQL,2021-05,1
WebApi/Refresh/ASQL,2021-05,9
WebApi/UnLock/ASQL,2021-05,3
Client/Init/ASQL,2021-05,8
Client/SetVersionMessageASQL,2021-05,17
